actor_name,event_time,new_bid,new_budget,new_value,object_id,old_bid,old_budget,old_value
Eric Huang,2018-11-13 03:30:07,8,,,23843052139570246,9,,
Eric Huang,2018-11-13 03:20:05,18,,,23843052139450246,13,,
Eric Huang,2018-11-13 03:20:05,16,,,23843052139550246,12,,
Eric Huang,2018-11-13 03:20:06,7,,,23843052139560246,8,,
Eric Huang,2018-11-13 03:20:06,11,,,23843052139530246,10,,
Eric Huang,2018-11-13 03:10:08,10,,,23843052139530246,9,,
Eric Huang,2018-11-13 03:10:06,13,,,23843052139450246,9,,
Eric Huang,2018-11-13 03:10:06,12,,,23843052139550246,9,,
Eric Huang,2018-11-13 03:10:06,8,,,23843052139560246,9,,
Facebook,2018-11-12 16:00:54,,,Active,23842866254190246,,,Inactive
Facebook,2018-11-12 12:30:32,,,Inactive,23842866254190246,,,Active
蘇俊霖,2018-11-12 09:48:13,,,Active,23843052139470246,,,Inactive
任天堂,2018-11-12 06:57:39,9,,,23843052139550246,,,
任天堂,2018-11-12 06:57:39,9,,,23843052139560246,,,
任天堂,2018-11-12 06:57:39,9,,,23843052139570246,,,
任天堂,2018-11-12 06:57:36,9,,,23843052139510246,,,
任天堂,2018-11-12 06:57:36,9,,,23843052139450246,,,
任天堂,2018-11-12 06:57:36,9,,,23843052139530246,,,
Facebook,2018-11-11 16:01:16,,,Active,23842866254190246,,,Inactive
Facebook,2018-11-11 12:30:17,,,Inactive,23842866254190246,,,Active
Facebook,2018-11-10 16:00:16,,,Active,23842866254190246,,,Inactive
Facebook,2018-11-10 11:30:10,,,Inactive,23842866254190246,,,Active
Facebook,2018-11-09 16:00:25,,,Active,23842866254190246,,,Inactive
Facebook,2018-11-09 11:00:16,,,Inactive,23842866254190246,,,Active
Facebook,2018-11-08 16:01:04,,,Active,23842866254190246,,,Inactive
Facebook,2018-11-08 10:00:09,,,Inactive,23842866254190246,,,Active
Facebook,2018-11-07 16:00:17,,,Active,23842866254190246,,,Inactive
Facebook,2018-11-07 12:00:29,,,Inactive,23842866254190246,,,Active
Facebook,2018-11-06 16:00:53,,,Active,23842866254190246,,,Inactive
Facebook,2018-11-06 12:00:18,,,Inactive,23842866254190246,,,Active
Facebook,2018-11-05 16:00:40,,,Active,23842866254190246,,,Inactive
Facebook,2018-11-05 12:30:10,,,Inactive,23842866254190246,,,Active
Facebook,2018-11-04 16:00:27,,,Active,23842866254190246,,,Inactive
Facebook,2018-11-04 14:00:35,,,Inactive,23842866254190246,,,Active
Facebook,2018-11-03 16:00:53,,,Active,23842866254190246,,,Inactive
Facebook,2018-11-03 12:30:19,,,Inactive,23842866254190246,,,Active
Facebook,2018-11-02 16:00:17,,,Active,23842866254190246,,,Inactive
Facebook,2018-11-02 11:30:25,,,Inactive,23842866254190246,,,Active
Facebook,2018-11-01 16:01:06,,,Active,23842866254190246,,,Inactive
Facebook,2018-11-01 12:30:23,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-31 16:00:12,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-31 13:00:13,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-30 16:00:28,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-30 08:30:13,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-29 16:00:15,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-29 11:00:12,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-28 16:00:10,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-28 11:00:13,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-27 16:02:11,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-27 09:00:15,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-26 16:01:07,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-26 10:30:21,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-25 16:00:13,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-25 10:00:11,,,Inactive,23842866254190246,,,Active
Doudou Tsai,2018-10-25 03:00:13,,200,,23842866254340246,,300,
Facebook,2018-10-24 16:00:17,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-24 09:00:07,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-23 16:00:17,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-23 09:00:12,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-22 16:00:10,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-22 09:30:32,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-21 16:00:17,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-21 10:00:09,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-20 16:00:19,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-20 08:00:12,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-19 16:00:16,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-19 08:00:10,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-18 16:00:17,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-18 06:00:12,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-17 16:00:14,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-17 06:30:20,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-16 16:00:18,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-16 06:00:22,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-15 16:00:21,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-15 05:30:18,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-14 16:00:16,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-14 07:02:04,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-13 16:00:16,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-13 05:00:13,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-12 16:02:21,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-12 06:30:26,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-11 16:00:26,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-11 05:30:25,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-10 16:08:23,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-10 05:00:14,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-09 16:00:15,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-09 07:01:38,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-08 16:00:15,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-08 06:30:09,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-07 16:00:14,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-07 06:30:16,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-06 16:00:14,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-06 07:30:12,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-05 16:00:13,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-05 06:30:14,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-04 16:00:30,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-04 05:30:11,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-03 16:00:11,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-03 06:30:19,,,Inactive,23842866254190246,,,Active
Facebook,2018-10-02 16:00:14,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-02 10:30:09,,,Inactive,23842866254190246,,,Active
Doudou Tsai,2018-10-02 02:56:46,,,Active,23842866254190246,,,Inactive
Facebook,2018-10-01 13:00:13,,,Inactive,23842866254190246,,,Active
Doudou Tsai,2018-10-01 08:15:52,,,Active,23842866254190246,,,Inactive
Doudou Tsai,2018-09-30 15:35:02,,,Inactive,23842899164750246,,,Active
Doudou Tsai,2018-09-30 15:30:41,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-30 15:30:14,,,Inactive,23842899164750246,,,Active
Doudou Tsai,2018-09-30 14:23:50,,700,,23842899165010246,,400,
Doudou Tsai,2018-09-30 14:23:50,,700,,23842899164890246,,600,
Doudou Tsai,2018-09-30 14:23:50,,700,,23842899164960246,,600,
Doudou Tsai,2018-09-30 14:23:50,,700,,23842899165030246,,400,
Doudou Tsai,2018-09-30 14:23:50,,700,,23842899165040246,,400,
Doudou Tsai,2018-09-30 14:23:50,,700,,23842899165020246,,400,
Doudou Tsai,2018-09-30 14:23:50,,700,,23842952219900246,,600,
Doudou Tsai,2018-09-30 14:23:50,,700,,23842899164770246,,400,
Doudou Tsai,2018-09-30 14:23:50,,700,,23842899165000246,,400,
Doudou Tsai,2018-09-30 14:23:50,,700,,23842899165050246,,400,
Doudou Tsai,2018-09-30 14:23:50,,700,,23842899164950246,,400,
Doudou Tsai,2018-09-30 13:04:14,,600,,23842952219900246,,400,
Doudou Tsai,2018-09-30 13:04:14,,600,,23842899164890246,,400,
Doudou Tsai,2018-09-30 13:04:14,,600,,23842899164960246,,400,
Doudou Tsai,2018-09-30 08:03:56,,400,,23842899164890246,,300,
Doudou Tsai,2018-09-30 08:03:56,,400,,23842899165000246,,100,
Doudou Tsai,2018-09-30 08:03:56,,400,,23842899165050246,,100,
Doudou Tsai,2018-09-30 08:03:56,,400,,23842899165020246,,100,
Doudou Tsai,2018-09-30 08:03:56,,400,,23842899164770246,,100,
Doudou Tsai,2018-09-30 08:03:56,,400,,23842899165030246,,100,
Doudou Tsai,2018-09-30 08:03:56,,400,,23842899164960246,,300,
Doudou Tsai,2018-09-30 08:03:56,,400,,23842899164950246,,500,
Doudou Tsai,2018-09-30 08:03:56,,400,,23842952219900246,,300,
Doudou Tsai,2018-09-30 08:03:56,,400,,23842899165040246,,100,
Doudou Tsai,2018-09-30 08:03:56,,400,,23842899165010246,,100,
Facebook,2018-09-30 06:00:14,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-29 16:00:18,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-29 16:00:18,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-29 14:30:17,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-29 05:30:20,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-28 16:00:38,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-28 06:30:12,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-27 16:00:23,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-27 16:00:23,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-27 07:01:42,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-27 05:30:11,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-26 16:00:11,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-26 16:00:11,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-26 07:03:24,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-26 06:00:15,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-25 16:01:06,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-25 16:00:44,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-25 08:00:13,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-25 06:30:20,,,Inactive,23842866254190246,,,Active
Doudou Tsai,2018-09-25 02:53:33,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-24 16:00:24,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-24 16:00:24,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-24 16:00:24,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-24 07:01:47,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-24 06:30:09,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-23 18:30:16,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-23 16:00:26,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-23 16:00:26,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-23 16:00:26,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-23 08:00:14,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-23 06:30:30,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-23 00:30:17,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-22 16:00:32,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-22 16:00:32,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-22 16:00:32,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-22 06:00:16,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-22 05:30:20,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-22 04:00:10,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-21 16:00:19,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-21 16:00:19,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-21 16:00:19,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-21 08:00:14,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-21 06:00:28,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-21 00:00:23,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-20 16:00:29,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-20 16:00:29,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-20 16:00:29,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-20 08:30:13,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-20 06:30:13,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-20 01:30:21,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-19 16:00:12,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-19 16:00:12,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-19 16:00:12,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-19 09:30:08,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-19 08:30:20,,,Inactive,23842866254190246,,,Active
Doudou Tsai,2018-09-19 07:49:11,9,,,23842974131840246,,,
Facebook,2018-09-19 00:30:23,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-18 16:00:12,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-18 16:00:12,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-18 16:00:12,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-18 10:30:13,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-18 07:01:38,,,Inactive,23842899164750246,,,Active
Doudou Tsai,2018-09-18 03:39:14,,300,,23842899164890246,,500,
Doudou Tsai,2018-09-18 03:39:14,,300,,23842952219900246,,500,
Doudou Tsai,2018-09-18 03:39:14,,300,,23842899164960246,,500,
Doudou Tsai,2018-09-18 03:37:39,,,Active,23842899164750246,,,Inactive
Doudou Tsai,2018-09-18 03:36:47,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-18 03:00:14,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-17 16:00:27,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-17 16:00:27,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-17 13:30:21,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-17 11:00:21,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-17 05:00:20,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-16 16:00:11,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-16 16:00:29,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-16 16:00:29,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-16 10:30:26,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-16 10:30:26,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-16 10:00:19,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-15 16:00:11,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-15 16:00:11,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-15 16:00:11,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-15 09:00:23,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-15 08:30:23,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-15 08:00:21,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-14 16:00:33,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-14 16:00:33,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-14 16:00:33,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-14 16:00:33,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-14 09:30:22,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-14 09:00:18,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-14 07:30:24,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-14 00:30:19,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-13 16:00:31,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-13 16:00:31,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-13 16:00:31,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-13 16:00:31,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-13 14:00:34,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-13 11:30:22,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-13 10:30:17,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-13 10:00:11,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-12 16:00:31,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-12 16:00:31,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-12 16:00:31,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-12 14:30:23,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-12 09:00:26,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-12 09:00:26,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-11 16:00:26,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-11 16:00:26,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-11 16:00:26,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-11 16:00:26,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-11 14:00:21,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-11 13:30:22,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-11 09:30:24,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-11 05:30:14,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-10 16:00:42,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-10 16:00:42,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-10 16:00:42,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-10 16:00:42,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-10 12:30:16,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-10 11:30:20,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-10 09:00:26,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-10 05:30:23,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-09 16:00:35,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-09 16:00:35,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-09 16:00:35,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-09 16:00:35,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-09 11:00:21,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-09 10:30:22,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-09 07:01:32,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-09 06:30:25,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-08 16:00:39,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-08 16:00:39,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-08 16:00:39,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-08 16:00:39,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-08 09:30:19,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-08 09:30:19,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-08 08:00:25,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-08 05:00:16,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-07 16:00:26,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-07 16:00:26,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-07 16:00:26,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-07 09:30:20,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-07 08:30:29,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-07 05:30:19,,,Inactive,23842851233170246,,,Active
Doudou Tsai,2018-09-07 02:25:10,,1000,,23842949556910246,,500,
Facebook,2018-09-06 16:00:33,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-06 16:00:33,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-06 16:00:33,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-06 09:30:19,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-06 06:00:19,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-06 05:30:23,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-05 16:00:26,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-05 16:00:26,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-05 16:00:26,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-05 16:00:26,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-05 14:30:16,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-05 08:00:22,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-05 07:01:30,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-05 05:30:08,,,Inactive,23842899164750246,,,Active
Doudou Tsai,2018-09-05 02:24:52,,100,,23842899165050246,,500,
Facebook,2018-09-04 16:00:32,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-04 16:00:32,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-04 16:00:32,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-04 16:00:32,,,Active,23842899164750246,,,Inactive
Facebook,2018-09-04 10:00:20,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-04 09:30:21,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-04 09:30:21,,,Inactive,23842899164750246,,,Active
Facebook,2018-09-04 05:00:10,,,Inactive,23842899141060246,,,Active
Doudou Tsai,2018-09-04 04:13:57,,100,,23842851233290246,,200,
Doudou Tsai,2018-09-04 04:13:41,,100,,23842851233300246,,200,
Doudou Tsai,2018-09-04 02:19:52,12,,,23842899165050246,7,,
Doudou Tsai,2018-09-04 02:19:52,12,,,23842899164960246,8,,
Doudou Tsai,2018-09-04 02:19:52,12,,,23842952219900246,8,,
Doudou Tsai,2018-09-04 02:19:52,12,,,23842899164890246,7,,
Facebook,2018-09-03 16:00:31,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-03 16:00:31,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-03 16:00:31,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-03 09:00:22,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-03 09:00:22,,,Inactive,23842866254190246,,,Active
Doudou Tsai,2018-09-03 08:44:12,8,,,23842899164960246,7,,
Doudou Tsai,2018-09-03 08:43:48,8,,,23842952219900246,,,
Doudou Tsai,2018-09-03 08:16:07,,1000,,23842940734900246,,500,
Doudou Tsai,2018-09-03 04:26:22,,500,,23842899154350246,,2000,
Doudou Tsai,2018-09-03 04:26:31,,300,,23842899154360246,,1000,
Facebook,2018-09-03 04:00:10,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-02 16:00:12,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-02 16:00:12,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-02 16:00:12,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-02 07:30:24,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-02 06:30:20,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-02 01:30:14,,,Inactive,23842899141060246,,,Active
Facebook,2018-09-01 16:00:20,,,Active,23842851233170246,,,Inactive
Facebook,2018-09-01 16:00:20,,,Active,23842866254190246,,,Inactive
Facebook,2018-09-01 16:00:20,,,Active,23842899141060246,,,Inactive
Facebook,2018-09-01 12:00:26,,,Inactive,23842866254190246,,,Active
Facebook,2018-09-01 07:01:41,,,Inactive,23842851233170246,,,Active
Facebook,2018-09-01 03:00:10,,,Inactive,23842899141060246,,,Active
Doudou Tsai,2018-09-01 02:58:58,23,,,23842949556910246,,,
Doudou Tsai,2018-08-31 17:46:37,,,Active,23842899141060246,,,Inactive
Doudou Tsai,2018-08-31 17:45:00,,500,,23842899164890246,,2000,
Doudou Tsai,2018-08-31 17:45:00,,500,,23842899164950246,,2000,
Doudou Tsai,2018-08-31 17:45:00,,500,,23842899165050246,,2000,
Doudou Tsai,2018-08-31 17:45:00,,500,,23842899164960246,,2000,
Doudou Tsai,2018-08-31 17:45:00,7,,,23842899164960246,13,,
Doudou Tsai,2018-08-31 17:45:00,7,,,23842899164890246,12,,
Doudou Tsai,2018-08-31 17:45:00,7,,,23842899164950246,13,,
Doudou Tsai,2018-08-31 17:45:00,7,,,23842899165050246,12,,
Doudou Tsai,2018-08-31 17:45:12,,,Active,23842899164750246,,,Inactive
Doudou Tsai,2018-08-31 17:43:54,,,Inactive,23842899164750246,,,Active
Facebook,2018-08-31 16:00:12,,,Active,23842866254190246,,,Inactive
Facebook,2018-08-31 16:00:12,,,Active,23842851233170246,,,Inactive
Doudou Tsai,2018-08-31 13:46:03,13,,,23842899164960246,12,,
Doudou Tsai,2018-08-31 13:46:03,13,,,23842899164950246,12,,
Doudou Tsai,2018-08-31 13:30:06,12,,,23842899165050246,10,,
Doudou Tsai,2018-08-31 13:30:06,12,,,23842899164890246,10,,
Doudou Tsai,2018-08-31 13:30:06,12,,,23842899164950246,10,,
Doudou Tsai,2018-08-31 13:30:06,12,,,23842899164960246,10,,
Doudou Tsai,2018-08-31 13:29:14,,,Inactive,23842866254190246,,,Active
Doudou Tsai,2018-08-31 13:07:26,,2000,,23842899164890246,,800,
Doudou Tsai,2018-08-31 13:07:26,,2000,,23842899164950246,,800,
Doudou Tsai,2018-08-31 13:07:26,,2000,,23842899164960246,,1000,
Doudou Tsai,2018-08-31 13:07:26,,2000,,23842899165050246,,1000,
Doudou Tsai,2018-08-31 13:06:57,10,,,23842899165050246,9,,
Doudou Tsai,2018-08-31 13:06:57,10,,,23842899164890246,9,,
Doudou Tsai,2018-08-31 13:06:57,10,,,23842899164950246,9,,
Doudou Tsai,2018-08-31 13:06:57,10,,,23842899164960246,9,,
Doudou Tsai,2018-08-31 12:13:00,9,,,23842899164890246,8,,
Doudou Tsai,2018-08-31 12:13:00,9,,,23842899164950246,8,,
Doudou Tsai,2018-08-31 12:13:00,9,,,23842899164960246,7,,
Doudou Tsai,2018-08-31 12:13:00,9,,,23842899165050246,7,,
Doudou Tsai,2018-08-31 12:11:43,,,Active,23842866254190246,,,Inactive
Facebook,2018-08-31 12:00:19,,,Inactive,23842866254190246,,,Active
Facebook,2018-08-31 10:30:09,,,Inactive,23842832045590246,,,Active
Facebook,2018-08-31 10:00:23,,,Inactive,23842899141060246,,,Active
Facebook,2018-08-31 07:01:27,,,Inactive,23842851233170246,,,Active
Doudou Tsai,2018-08-31 03:27:15,,1000,,23842899165050246,,300,
Doudou Tsai,2018-08-31 03:27:02,,1000,,23842899164960246,,200,
Doudou Tsai,2018-08-31 03:26:48,8,,,23842899164950246,7,,
Doudou Tsai,2018-08-31 03:26:48,8,,,23842899164890246,7,,
Facebook,2018-08-30 16:00:13,,,Active,23842832045590246,,,Inactive
Facebook,2018-08-30 16:00:13,,,Active,23842899141060246,,,Inactive
Facebook,2018-08-30 16:00:13,,,Active,23842851233170246,,,Inactive
Facebook,2018-08-30 16:00:13,,,Active,23842866254190246,,,Inactive
